co2,temperature,humidity,rainfall,pyrano
379.0,34.186,60.876,0.0,268.0
379.0,34.186,60.876,0.0,268.0
379.0,34.087,61.59,0.0,270.0
379.0,33.748,63.444,0.0,279.0
374.0,33.606,62.823,0.0,290.0
374.0,34.255,64.62,0.0,303.0
374.0,34.637,62.512,0.0,316.0
374.0,34.624,63.073,0.0,328.0
372.0,34.837,63.687,0.0,337.0
374.0,34.963,65.483,0.0,341.0
374.0,34.781,63.568,0.0,343.0
371.0,35.006,62.766,0.0,344.0
371.0,34.808,63.307,0.0,341.0
371.0,34.808,64.169,0.0,340.0
370.0,34.33,62.025,0.0,343.0
374.0,34.242,65.103,0.0,327.0
374.0,33.748,65.197,0.0,323.0
373.0,33.906,64.213,0.0,330.0
374.0,33.962,66.65,0.0,324.0
374.0,33.721,65.821,0.0,326.0
373.0,34.426,65.469,0.0,410.0
373.0,34.581,64.402,0.0,330.0
374.0,34.92,63.78,0.0,321.0
373.0,35.668,61.596,0.0,338.0
371.0,35.428,62.498,0.0,317.0
372.0,35.486,62.896,0.0,400.0
372.0,35.769,63.359,0.0,521.0
372.0,35.542,62.562,0.0,295.0
374.0,35.444,63.078,0.0,275.0
374.0,34.736,62.075,0.0,316.0
371.0,35.332,60.317,0.0,562.0
372.0,35.727,61.189,0.0,390.0
379.0,35.401,63.226,0.0,304.0
382.0,35.145,62.812,0.0,296.0
380.0,34.92,62.927,0.0,283.0
380.0,34.667,62.672,0.0,273.0
380.0,35.852,60.858,0.0,335.0
380.0,36.05,62.123,0.0,412.0
380.0,36.178,61.054,0.0,491.0
380.0,36.221,61.764,0.0,544.0
380.0,36.84,59.596,0.0,556.0
380.0,36.995,58.717,0.0,536.0
380.0,35.444,60.04,0.0,494.0
380.0,35.388,59.71,0.0,430.0
380.0,34.554,61.389,0.0,340.0
380.0,34.386,62.611,0.0,258.0
380.0,34.538,64.318,0.0,189.0
380.0,34.667,62.473,0.0,133.0
380.0,35.542,61.027,0.0,133.0
380.0,34.469,62.515,0.0,126.0
380.0,33.988,63.345,0.0,133.0
380.0,34.004,63.226,0.0,132.0
380.0,34.907,61.921,0.0,113.0
380.0,34.018,62.731,0.0,96.0
380.0,33.31,65.389,0.0,104.0
380.0,33.072,67.06,0.0,190.0
380.0,33.379,66.325,0.0,270.0
380.0,33.099,66.854,0.0,326.0
380.0,33.267,66.096,0.0,142.0
380.0,33.267,66.096,0.0,142.0
380.0,33.267,66.096,0.0,142.0
380.0,33.267,66.096,0.0,142.0
380.0,36.333,59.252,0.0,116.0
380.0,35.922,60.761,0.0,104.0
373.0,36.151,60.908,0.0,95.0
373.0,34.651,62.89,0.0,94.0
375.0,34.004,62.85,0.0,101.0
375.0,34.199,64.311,0.0,107.0
377.0,34.482,62.725,0.0,114.0
378.0,34.173,65.266,0.0,121.0
379.0,33.988,66.874,0.0,128.0
376.0,34.229,66.017,0.0,133.0
375.0,34.186,64.318,0.0,137.0
375.0,33.919,64.434,0.0,139.0
378.0,33.817,66.334,0.0,147.0
374.0,33.948,66.261,0.0,154.0
373.0,33.932,66.236,0.0,159.0
374.0,33.679,66.319,0.0,165.0
377.0,33.056,68.75,0.0,171.0
377.0,33.043,70.262,0.0,174.0
377.0,33.323,69.332,0.0,175.0
377.0,33.425,68.914,0.0,172.0
377.0,33.142,69.999,0.0,165.0
377.0,32.816,69.349,0.0,158.0
377.0,33.128,70.237,0.0,150.0
377.0,33.241,69.592,0.0,142.0
377.0,32.391,70.124,0.0,135.0
377.0,32.322,70.965,0.0,129.0
377.0,32.223,72.059,0.0,123.0
377.0,32.592,71.74,0.0,118.0
377.0,32.733,72.045,0.0,116.0
377.0,32.76,71.049,0.0,114.0
377.0,32.717,71.363,0.0,114.0
377.0,32.098,71.542,0.0,115.0
377.0,32.21,71.963,0.0,116.0
377.0,31.97,72.879,0.0,117.0
377.0,32.266,71.942,0.0,116.0
377.0,32.295,72.5,0.0,116.0
377.0,32.309,72.294,0.0,115.0
377.0,32.322,72.403,0.0,114.0
377.0,32.421,73.228,0.0,113.0
377.0,32.378,72.894,0.0,112.0
377.0,32.522,73.301,0.0,110.0
377.0,32.239,73.237,0.0,109.0
377.0,32.253,73.606,0.0,108.0
377.0,32.322,72.769,0.0,107.0
377.0,32.448,73.703,0.0,106.0
377.0,32.253,74.565,0.0,104.0
377.0,32.167,75.546,0.0,103.0
377.0,32.167,74.952,0.0,101.0
377.0,32.279,75.225,0.0,100.0
377.0,32.421,75.677,0.0,99.0
377.0,32.421,75.073,0.0,99.0
377.0,32.391,75.294,0.0,100.0
377.0,32.391,75.93,0.0,100.0
377.0,32.309,76.109,0.0,101.0
377.0,32.434,76.201,0.0,102.0
377.0,32.522,76.776,0.0,103.0
377.0,32.391,75.995,0.0,105.0
377.0,32.391,75.995,0.0,105.0
377.0,32.391,75.995,0.0,105.0
377.0,32.391,75.995,0.0,105.0
377.0,32.448,76.277,0.0,114.0
377.0,32.747,75.576,0.0,112.0
378.0,32.76,75.911,0.0,112.0
376.0,32.407,73.288,0.0,113.0
377.0,32.407,74.975,0.0,114.0
377.0,32.407,73.141,0.0,115.0
377.0,32.223,74.226,0.0,116.0
379.0,32.464,73.675,0.0,122.0
379.0,32.621,73.126,0.0,123.0
376.0,33.142,71.745,0.0,120.0
375.0,33.198,72.375,0.0,116.0
377.0,33.636,70.333,0.0,109.0
377.0,33.735,70.48,0.0,102.0
376.0,33.705,68.74,0.0,88.0
376.0,33.606,70.147,0.0,79.0
376.0,33.622,71.095,0.0,69.0
372.0,33.254,68.92,0.0,60.0
375.0,33.185,70.237,0.0,53.0
377.0,32.309,71.525,0.0,48.0
377.0,32.154,72.491,0.0,42.0
376.0,32.154,73.877,0.0,37.0
379.0,31.996,73.185,0.0,33.0
381.0,31.996,73.539,0.0,31.0
381.0,31.884,74.504,0.0,29.0
381.0,31.785,75.363,0.0,27.0
381.0,31.633,76.336,0.0,26.0
382.0,31.433,75.677,0.0,25.0
382.0,31.235,77.432,0.0,24.0
380.0,30.995,78.158,0.0,23.0
380.0,30.896,79.464,0.0,23.0
380.0,30.629,80.261,0.0,22.0
380.0,30.645,80.215,0.0,22.0
380.0,30.546,80.415,0.0,23.0
380.0,30.375,80.288,0.0,24.0
380.0,30.234,80.526,0.0,25.0
380.0,30.207,80.458,0.0,26.0
380.0,30.135,80.238,0.0,27.0
380.0,29.937,82.507,0.0,28.0
380.0,29.852,83.978,0.0,28.0
380.0,29.839,84.086,0.0,30.0
380.0,29.783,84.182,0.0,32.0
380.0,29.7,84.399,0.0,32.0
380.0,29.545,84.468,0.0,31.0
380.0,29.473,84.228,0.0,30.0
380.0,29.473,83.977,0.0,30.0
380.0,29.345,83.882,0.0,29.0
380.0,29.289,84.298,0.0,28.0
380.0,29.318,84.729,0.0,26.0
380.0,29.289,85.814,0.0,23.0
380.0,29.163,86.432,0.0,20.0
380.0,29.15,85.936,0.0,18.0
380.0,29.19,86.178,0.0,16.0
380.0,29.246,86.096,0.0,15.0
380.0,29.219,86.348,0.0,13.0
380.0,29.19,87.182,0.0,10.0
380.0,28.981,87.906,0.0,9.0
380.0,29.107,88.794,0.0,8.0
380.0,29.107,88.794,0.0,8.0
380.0,29.107,88.794,0.0,8.0
380.0,29.107,88.794,0.0,8.0
380.0,28.867,88.482,0.0,7.0
380.0,28.909,88.467,0.0,6.0
378.0,28.883,88.739,0.0,6.0
376.0,28.808,88.959,0.0,6.0
378.0,28.795,88.925,0.0,7.0
378.0,28.752,89.654,0.0,7.0
378.0,28.738,89.671,0.0,7.0
378.0,28.682,89.996,0.0,7.0
378.0,28.57,89.943,0.0,6.0
377.0,28.682,89.975,0.0,5.0
377.0,28.613,90.115,0.0,4.0
375.0,28.544,90.094,0.0,3.0
374.0,28.471,90.103,0.0,3.0
374.0,28.415,89.476,0.0,3.0
374.0,28.333,89.57,0.0,3.0
379.0,28.375,89.174,0.0,3.0
380.0,28.274,89.136,0.0,3.0
380.0,28.218,89.018,0.0,2.0
379.0,28.162,89.151,0.0,2.0
378.0,28.132,89.136,0.0,1.0
377.0,28.05,90.788,0.0,1.0
377.0,28.05,90.985,0.0,1.0
377.0,28.007,90.9,0.0,1.0
377.0,27.908,90.932,0.0,1.0
386.0,27.921,90.51,0.0,0.0
385.0,27.769,90.362,0.0,0.0
385.0,27.825,89.813,0.0,0.0
385.0,27.668,90.913,0.0,0.0
385.0,27.724,90.465,0.0,0.0
385.0,27.724,91.562,0.0,0.0
394.0,27.652,91.188,0.0,0.0
394.0,27.652,92.038,0.0,0.0
394.0,27.582,92.099,0.0,0.0
394.0,27.483,92.358,0.0,0.0
394.0,27.315,91.905,0.0,0.0
394.0,27.427,92.506,0.0,0.0
394.0,27.259,93.086,0.0,0.0
394.0,27.174,92.285,0.0,0.0
394.0,27.232,94.038,0.0,0.0
394.0,27.232,93.802,0.0,0.0
394.0,27.16,93.399,0.0,0.0
394.0,27.032,94.29,0.0,0.0
394.0,27.075,93.559,0.0,0.0
394.0,27.16,93.48,0.0,0.0
394.0,27.104,93.246,0.0,0.0
394.0,27.061,94.401,0.0,0.0
394.0,27.005,94.786,0.0,0.0
394.0,26.963,94.917,0.0,0.0
394.0,26.851,95.161,0.0,0.0
394.0,26.907,95.366,0.0,0.0
394.0,26.738,95.93,0.0,0.0
394.0,26.808,96.274,0.0,0.0
394.0,26.821,95.917,0.0,0.0
394.0,26.821,95.029,0.0,0.0
394.0,26.837,94.392,0.0,0.0
394.0,26.725,95.802,0.0,0.0
394.0,26.808,95.695,0.0,0.0
394.0,26.808,95.695,0.0,0.0
394.0,26.808,95.695,0.0,0.0
394.0,26.808,95.695,0.0,0.0
394.0,26.581,96.112,0.0,0.0
394.0,26.624,95.917,0.0,0.0
397.0,26.567,96.973,0.0,0.0
396.0,26.538,97.119,0.0,0.0
397.0,26.426,97.011,0.0,0.0
398.0,26.511,95.995,0.0,0.0
398.0,26.495,97.6,0.0,0.0
402.0,26.455,97.458,0.0,0.0
405.0,26.511,96.759,0.0,0.0
404.0,26.413,95.83,0.0,0.0
403.0,26.469,95.796,0.0,0.0
404.0,26.538,95.622,0.0,0.0
405.0,26.37,95.993,0.0,0.0
405.0,26.469,95.889,0.0,0.0
405.0,26.327,96.844,0.0,0.0
405.0,26.343,97.377,0.0,0.0
414.0,26.413,97.847,0.0,0.0
408.0,26.343,98.241,0.0,0.0
408.0,26.413,98.318,0.0,0.0
406.0,26.314,98.274,0.0,0.0
404.0,26.343,97.87,0.0,0.0
404.0,26.343,97.815,0.0,0.0
410.0,26.37,97.115,0.0,0.0
407.0,26.314,97.565,0.0,0.0
406.0,26.287,96.841,0.0,0.0
406.0,26.357,96.965,0.0,0.0
406.0,26.258,96.68,0.0,0.0
411.0,26.271,97.519,0.0,0.0
412.0,26.343,97.128,0.0,0.0
408.0,26.073,97.272,0.0,0.0
408.0,26.327,96.918,0.0,0.0
414.0,26.215,97.046,0.0,0.0
413.0,26.175,97.034,0.0,0.0
413.0,26.202,97.966,0.0,0.0
413.0,26.231,98.227,0.0,0.0
413.0,26.258,98.277,0.0,0.0
413.0,26.119,98.387,0.0,0.0
413.0,26.188,98.398,0.0,0.0
413.0,26.159,98.575,0.0,0.0
413.0,26.175,98.625,0.0,0.0
413.0,26.159,98.059,0.0,0.0
413.0,26.175,98.402,0.0,0.0
413.0,26.132,98.676,0.0,0.0
413.0,26.188,98.859,0.0,0.0
413.0,26.119,98.648,0.0,0.0
413.0,26.188,98.943,0.0,0.0
413.0,26.031,98.26,0.0,0.0
413.0,26.132,98.727,0.0,0.0
413.0,26.031,98.47,0.0,0.0
413.0,26.087,98.726,0.0,0.0
413.0,25.961,99.055,0.0,0.0
413.0,25.975,98.92,0.0,0.0
413.0,26.132,99.046,0.0,0.0
413.0,26.004,98.897,0.0,0.0
413.0,26.017,98.563,0.0,0.0
413.0,25.932,98.808,0.0,0.0
413.0,25.948,98.442,0.0,0.0
413.0,25.948,98.442,0.0,0.0
413.0,25.948,98.442,0.0,0.0
413.0,25.948,98.442,0.0,0.0
413.0,25.889,99.371,0.0,0.0
413.0,25.932,99.353,0.0,0.0
523.0,25.905,99.28,0.0,0.0
545.0,25.806,99.323,0.0,0.0
545.0,25.932,99.44,0.0,0.0
528.0,25.863,99.44,0.0,0.0
528.0,25.833,99.561,0.0,0.0
520.0,25.948,99.629,0.0,0.0
520.0,25.876,99.532,0.0,0.0
528.0,25.876,99.551,0.0,0.0
538.0,25.793,99.669,0.0,0.0
551.0,25.833,99.55,0.0,0.0
556.0,25.82,99.742,0.0,0.0
556.0,25.777,99.236,0.0,0.0
556.0,25.75,99.478,0.0,0.0
556.0,25.708,99.673,0.0,0.0
492.0,25.737,99.66,0.0,0.0
490.0,25.777,99.815,0.0,0.0
485.0,25.665,99.637,0.0,0.0
483.0,25.721,99.545,0.0,0.0
484.0,25.737,99.651,0.0,0.0
481.0,25.652,99.545,0.0,0.0
481.0,25.609,99.641,0.0,0.0
481.0,25.638,99.734,0.0,0.0
488.0,25.609,99.335,0.0,0.0
490.0,25.595,99.605,0.0,0.0
487.0,25.75,99.707,0.0,0.0
485.0,25.665,99.734,0.0,0.0
483.0,25.681,99.673,0.0,0.0
484.0,25.737,99.615,0.0,0.0
486.0,25.75,99.916,0.0,0.0
484.0,25.609,99.312,0.0,0.0
484.0,25.582,99.153,0.0,0.0
484.0,25.523,99.014,0.0,0.0
484.0,25.638,99.541,0.0,0.0
484.0,25.665,99.408,0.0,0.0
484.0,25.609,99.661,0.0,0.0
484.0,25.569,99.094,0.0,0.0
484.0,25.595,98.698,0.0,0.0
484.0,25.494,98.796,0.0,0.0
484.0,25.609,99.248,0.0,0.0
484.0,25.652,99.707,0.0,0.0
484.0,25.625,99.994,0.0,0.0
484.0,25.569,99.825,0.0,0.0
484.0,25.467,99.748,0.0,0.0
484.0,25.467,99.138,0.0,0.0
484.0,25.523,99.57,0.0,0.0
484.0,25.523,99.417,0.0,0.0
484.0,25.454,99.46,0.0,0.0
484.0,25.454,99.492,0.0,0.0
484.0,25.382,99.35,0.0,0.0
484.0,25.481,99.817,0.0,0.0
484.0,25.326,99.918,0.0,0.0
484.0,25.481,99.806,0.0,0.0
484.0,25.382,99.785,0.0,0.0
484.0,25.398,99.615,0.0,0.0
484.0,25.382,99.838,0.0,0.0
484.0,25.382,99.838,0.0,0.0
484.0,25.382,99.838,0.0,0.0
484.0,25.382,99.838,0.0,0.0
484.0,25.398,99.963,0.0,0.0
484.0,25.411,99.936,0.0,0.0
469.0,25.425,99.94,0.0,0.0
468.0,25.425,100.0,0.0,0.0
467.0,25.494,99.875,0.0,0.0
467.0,25.467,99.921,0.0,0.0
467.0,25.425,99.995,0.0,0.0
467.0,25.425,99.985,0.0,0.0
467.0,25.537,100.0,0.0,0.0
467.0,25.494,99.995,0.0,0.0
467.0,25.481,99.913,0.0,0.0
467.0,25.411,99.913,0.0,0.0
471.0,25.537,100.0,0.0,0.0
470.0,25.467,100.0,0.0,0.0
472.0,25.467,100.0,0.0,0.0
471.0,25.425,100.0,0.0,0.0
470.0,25.467,100.0,0.0,0.0
470.0,25.467,99.899,0.0,0.0
474.0,25.369,99.442,0.0,0.0
467.0,25.369,99.051,0.0,0.0
467.0,25.355,99.231,0.0,0.0
467.0,25.355,99.895,0.0,0.0
465.0,25.438,100.0,0.0,0.0
465.0,25.312,100.0,0.0,0.0
470.0,25.369,100.0,0.0,0.0
471.0,25.312,99.87,0.0,0.0
471.0,25.398,100.0,0.0,0.0
469.0,25.326,100.0,0.0,0.0
474.0,25.27,100.0,0.0,0.0
474.0,25.425,100.0,0.0,0.0
477.0,25.283,100.0,0.0,0.0
478.0,25.312,100.0,0.0,0.0
478.0,25.171,100.0,0.0,0.0
478.0,25.187,100.0,0.0,0.0
478.0,25.299,100.0,0.0,0.0
478.0,25.299,99.779,0.0,0.0
478.0,25.27,99.487,0.0,0.0
478.0,25.227,99.376,0.0,0.0
478.0,25.256,99.756,0.0,0.0
478.0,25.214,99.458,0.0,0.0
478.0,25.256,99.547,0.0,0.0
478.0,25.227,100.0,0.0,0.0
478.0,25.187,99.829,0.0,0.0
478.0,25.158,99.396,0.0,0.0
478.0,25.158,99.495,0.0,0.0
478.0,25.171,99.977,0.0,0.0
478.0,25.088,99.71,0.0,0.0
478.0,25.131,99.789,0.0,0.0
478.0,25.032,100.0,0.0,0.0
478.0,25.115,99.948,0.0,0.0
478.0,25.0,99.693,0.0,0.0
478.0,25.101,100.0,0.0,0.0
478.0,25.101,99.89,0.0,0.0
478.0,25.019,99.524,0.0,0.0
478.0,24.973,99.316,0.0,0.0
478.0,25.131,99.931,0.0,0.0
478.0,24.96,99.541,0.0,0.0
478.0,24.96,99.541,0.0,0.0
478.0,24.96,99.541,0.0,0.0
478.0,24.96,99.541,0.0,0.0
478.0,24.917,99.318,0.0,0.0
478.0,24.904,99.445,0.0,0.0
482.0,24.917,99.298,0.0,0.0
482.0,24.917,99.417,0.0,0.0
482.0,24.96,99.506,0.0,0.0
480.0,24.987,100.0,0.0,0.0
476.0,24.96,99.802,0.0,0.0
476.0,24.848,99.515,0.0,0.0
475.0,24.96,100.0,0.0,0.0
474.0,24.96,100.0,0.0,0.0
474.0,24.904,99.794,0.0,0.0
474.0,24.917,100.0,0.0,0.0
474.0,24.944,100.0,0.0,0.0
474.0,24.888,100.0,0.0,0.0
474.0,24.931,100.0,0.0,0.0
474.0,24.931,100.0,0.0,0.0
469.0,24.904,100.0,0.0,0.0
470.0,24.904,100.0,0.0,0.0
470.0,24.973,100.0,0.0,0.0
470.0,24.973,100.0,0.0,0.0
485.0,24.944,100.0,0.0,0.0
488.0,24.874,100.0,0.0,0.0
479.0,24.861,100.0,0.0,0.0
488.0,24.904,100.0,0.0,0.0
488.0,24.792,100.0,0.0,0.0
488.0,24.848,100.0,0.0,0.0
501.0,24.874,100.0,0.0,0.0
503.0,24.832,100.0,0.0,0.0
531.0,24.776,100.0,0.0,0.0
529.0,24.749,100.0,0.0,0.0
535.0,24.693,100.0,0.0,0.0
532.0,24.776,100.0,0.0,0.0
531.0,24.736,100.0,0.0,0.0
531.0,24.749,100.0,0.0,0.0
531.0,24.749,100.0,0.0,0.0
531.0,24.72,100.0,0.0,0.0
531.0,24.706,99.847,0.0,0.0
531.0,24.706,99.989,0.0,0.0
531.0,24.621,99.753,0.0,0.0
531.0,24.594,99.789,0.0,0.0
531.0,24.538,99.739,0.0,0.0
531.0,24.607,100.0,0.0,0.0
531.0,24.677,100.0,0.0,0.0
531.0,24.607,100.0,0.0,0.0
531.0,24.621,100.0,0.0,0.0
531.0,24.677,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.736,100.0,0.0,0.0
531.0,24.495,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.664,100.0,0.0,0.0
531.0,24.621,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.664,100.0,0.0,0.0
531.0,24.581,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.637,100.0,0.0,0.0
531.0,24.581,100.0,0.0,0.0
531.0,24.581,100.0,0.0,0.0
566.0,24.581,100.0,0.0,0.0
562.0,24.482,100.0,0.0,0.0
533.0,24.509,100.0,0.0,0.0
534.0,24.482,100.0,0.0,0.0
588.0,24.469,100.0,0.0,0.0
588.0,24.581,100.0,0.0,0.0
588.0,24.495,100.0,0.0,0.0
587.0,24.423,100.0,0.0,0.0
576.0,24.495,100.0,0.0,0.0
574.0,24.565,100.0,0.0,0.0
577.0,24.495,100.0,0.0,0.0
564.0,24.482,100.0,0.0,0.0
562.0,24.581,100.0,0.0,0.0
568.0,24.38,100.0,0.0,0.0
563.0,24.525,100.0,0.0,0.0
563.0,24.482,100.0,0.0,0.0
564.0,24.594,100.0,0.0,0.0
564.0,24.581,100.0,0.0,0.0
559.0,24.538,100.0,0.0,0.0
559.0,24.509,100.0,0.0,0.0
559.0,24.565,100.0,0.0,0.0
560.0,24.551,100.0,0.0,0.0
560.0,24.509,100.0,0.0,0.0
559.0,24.495,100.0,0.0,0.0
559.0,24.65,100.0,0.0,0.0
550.0,24.594,100.0,0.0,0.0
546.0,24.677,100.0,0.0,0.0
542.0,24.65,100.0,0.0,0.0
547.0,24.72,100.0,0.0,0.0
555.0,24.664,100.0,0.0,0.0
555.0,24.664,100.0,0.0,0.0
555.0,24.637,100.0,0.0,0.0
555.0,24.693,100.0,0.0,0.0
555.0,24.65,100.0,0.0,0.0
555.0,24.525,100.0,0.0,0.0
555.0,24.664,100.0,0.0,0.0
555.0,24.594,100.0,0.0,0.0
555.0,24.565,100.0,0.0,0.0
555.0,24.565,100.0,0.0,0.0
555.0,24.495,100.0,0.0,0.0
555.0,24.495,100.0,0.0,0.0
555.0,24.525,100.0,0.0,0.0
555.0,24.538,100.0,0.0,0.0
555.0,24.495,100.0,0.0,0.0
555.0,24.538,100.0,0.0,0.0
555.0,24.495,100.0,0.0,0.0
555.0,24.423,100.0,0.0,0.0
555.0,24.423,100.0,0.0,0.0
555.0,24.437,100.0,0.0,0.0
555.0,24.423,100.0,0.0,0.0
555.0,24.45,100.0,0.0,0.0
555.0,24.509,100.0,0.0,0.0
555.0,24.525,100.0,0.0,0.0
555.0,24.423,100.0,0.0,0.0
555.0,24.41,100.0,0.0,0.0
555.0,24.41,100.0,0.0,0.0
555.0,24.41,100.0,0.0,0.0
555.0,24.41,100.0,0.0,0.0
555.0,24.423,100.0,0.0,0.0
555.0,24.41,100.0,0.0,0.0
515.0,24.423,100.0,0.0,0.0
499.0,24.469,100.0,0.0,0.0
494.0,24.354,100.0,0.0,0.0
492.0,24.423,100.0,0.0,0.0
481.0,24.324,100.0,0.0,0.0
479.0,24.45,100.0,0.0,0.0
479.0,24.324,100.0,0.0,0.0
480.0,24.324,100.0,0.0,0.0
480.0,24.394,100.0,0.0,0.0
480.0,24.423,100.0,0.0,0.0
480.0,24.338,100.0,0.0,0.0
480.0,24.338,100.0,0.0,0.0
495.0,24.338,100.0,0.0,0.0
495.0,24.394,100.0,0.0,0.0
494.0,24.394,100.0,0.0,0.0
499.0,24.41,100.0,0.0,0.0
499.0,24.367,100.0,0.0,0.0
499.0,24.324,100.0,0.0,0.0
499.0,24.338,100.0,0.0,0.0
499.0,24.338,100.0,0.0,0.0
499.0,24.255,100.0,0.0,0.0
534.0,24.311,100.0,0.0,0.0
574.0,24.324,100.0,0.0,0.0
574.0,24.38,100.0,0.0,0.0
531.0,24.367,100.0,0.0,0.0
520.0,24.423,100.0,0.0,0.0
515.0,24.338,100.0,0.0,0.0
507.0,24.311,100.0,0.0,0.0
507.0,24.186,100.0,0.0,0.0
507.0,24.324,100.0,0.0,0.0
507.0,24.199,100.0,0.0,0.0
507.0,24.282,100.0,0.0,0.0
507.0,24.113,100.0,0.0,0.0
507.0,24.17,100.0,0.0,0.0
507.0,24.186,100.0,0.0,0.0
507.0,24.113,100.0,0.0,0.0
507.0,24.226,100.0,0.0,0.0
507.0,24.212,100.0,0.0,0.0
507.0,24.127,100.0,0.0,0.0
507.0,24.031,100.0,0.0,0.0
507.0,24.087,100.0,0.0,0.0
507.0,24.199,100.0,0.0,0.0
507.0,24.17,100.0,0.0,0.0
507.0,24.212,100.0,0.0,0.0
507.0,24.156,100.0,0.0,0.0
507.0,24.212,100.0,0.0,0.0
507.0,24.113,100.0,0.0,0.0
507.0,24.113,100.0,0.0,0.0
507.0,24.143,100.0,0.0,0.0
507.0,24.1,100.0,0.0,0.0
507.0,24.186,100.0,0.0,0.0
507.0,24.127,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
507.0,24.143,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
507.0,24.001,100.0,0.0,0.0
507.0,24.057,100.0,0.0,0.0
562.0,23.988,100.0,0.0,0.0
562.0,24.057,100.0,0.0,0.0
561.0,24.1,100.0,0.0,0.0
572.0,24.071,100.0,0.0,0.0
578.0,24.001,100.0,0.0,0.0
580.0,23.988,100.0,0.0,0.0
579.0,24.071,100.0,0.0,0.0
559.0,23.932,100.0,0.0,0.0
559.0,23.932,100.0,0.0,0.0
552.0,23.932,100.0,0.0,0.0
556.0,24.044,100.0,0.0,0.0
557.0,24.015,100.0,0.0,0.0
555.0,23.945,100.0,0.0,0.0
555.0,24.015,100.0,0.0,0.0
530.0,24.015,100.0,0.0,0.0
535.0,24.015,100.0,0.0,0.0
530.0,24.057,100.0,0.0,0.0
529.0,24.015,100.0,0.0,0.0
576.0,24.057,100.0,0.0,0.0
576.0,24.001,100.0,0.0,0.0
595.0,24.071,100.0,0.0,0.0
607.0,24.001,100.0,0.0,0.0
608.0,24.1,100.0,0.0,0.0
604.0,24.1,100.0,0.0,0.0
581.0,24.1,100.0,0.0,0.0
588.0,24.031,100.0,0.0,0.0
591.0,23.975,100.0,0.0,0.0
595.0,23.988,100.0,0.0,0.0
594.0,24.113,100.0,0.0,0.0
594.0,23.945,100.0,0.0,0.0
594.0,23.959,100.0,0.0,0.0
594.0,24.057,100.0,0.0,0.0
594.0,23.919,100.0,0.0,0.0
594.0,23.959,100.0,0.0,0.0
594.0,24.057,100.0,0.0,0.0
594.0,23.975,100.0,0.0,0.0
594.0,23.988,100.0,0.0,0.0
594.0,24.031,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.015,100.0,0.0,0.0
594.0,23.945,100.0,0.0,0.0
594.0,23.945,100.0,0.0,0.0
594.0,23.975,100.0,0.0,0.0
594.0,23.975,100.0,0.0,0.0
594.0,23.932,100.0,0.0,0.0
594.0,23.873,100.0,0.0,0.0
594.0,23.919,100.0,0.0,0.0
594.0,23.988,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,23.959,100.0,0.0,0.0
594.0,23.886,100.0,0.0,0.0
594.0,23.886,100.0,0.0,0.0
594.0,23.844,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.001,100.0,0.0,0.0
594.0,24.044,100.0,0.0,0.0
594.0,23.975,100.0,0.0,0.0
596.0,23.945,100.0,0.0,0.0
593.0,23.932,100.0,0.0,0.0
592.0,23.975,100.0,0.0,0.0
579.0,23.932,100.0,0.0,0.0
578.0,23.988,100.0,0.0,0.0
584.0,23.975,100.0,0.0,0.0
584.0,23.932,100.0,0.0,0.0
584.0,23.988,100.0,0.0,0.0
584.0,23.975,100.0,0.0,0.0
584.0,23.919,100.0,0.0,0.0
570.0,23.873,100.0,0.0,0.0
572.0,24.001,100.0,0.0,0.0
574.0,23.932,100.0,0.0,0.0
574.0,23.919,100.0,0.0,0.0
568.0,23.932,100.0,0.0,0.0
568.0,23.886,100.0,0.0,0.0
569.0,23.83,100.0,0.0,0.0
569.0,23.919,100.0,0.0,0.0
583.0,23.817,100.0,0.0,0.0
583.0,23.804,100.0,0.0,0.0
576.0,23.86,100.0,0.0,0.0
576.0,23.804,100.0,0.0,0.0
582.0,23.748,100.0,0.0,0.0
587.0,23.748,100.0,0.0,0.0
583.0,23.774,100.0,0.0,0.0
568.0,23.83,100.0,0.0,0.0
568.0,23.732,100.0,0.0,0.0
566.0,23.86,100.0,0.0,0.0
570.0,23.932,100.0,0.0,0.0
587.0,23.86,100.0,0.0,0.0
595.0,23.86,100.0,0.0,0.0
595.0,23.844,100.0,0.0,0.0
595.0,23.761,100.0,0.0,0.0
595.0,23.86,100.0,0.0,0.0
